"year","level","age_d","sex","n_d","lower_age","upper_age","deaths","deaths-adj","qx","k","q28_5","reg_year","p.qx","p.qx_p","p.qx_m","deaths_28"
2020,"WEST MARMARA",21,"total",7,0,28,9,9,0.00447936708227542,0.131845453695879,0.00389452845557073,"2020 WEST MARMARA",0.00453984725512051,0.00624641221545085,0.00341734100898507,171
2021,"Aegean",21,"total",7,0,28,35,35,0.00542600611363384,0.0584762646030904,0.00439159948867386,"2021 Aegean",0.00516784557571008,0.00705133301319332,0.00390830788407016,591
2021,"Central Anatolia",21,"total",7,0,28,24,24,0.00641114239389665,0.0208524271254718,0.00501414297218815,"2021 Central Anatolia",0.00592182419830381,0.00800223850903574,0.00450476021299741,307
2021,"Central East Anatolia",21,"total",7,0,28,26,26,0.00744850070704663,0.373355207912428,0.00779849365732677,"2021 Central East Anatolia",0.00891227812341542,0.0116567227739126,0.00693143445383938,460
2021,"East Black Sea",21,"total",7,0,28,8,8,0.00517520494141486,-0.0533163718297644,0.0038321620867976,"2021 East Black Sea",0.00445939521897713,0.00614233055668573,0.00335485228191741,128
2021,"East Marmara",21,"total",7,0,28,26,26,0.00490838228125824,0.0415615830792429,0.00394498455025652,"2021 East Marmara",0.00460466454502186,0.00633009950705409,0.00346775498709348,480
2021,"İstanbul",21,"total",7,0,28,59,59,0.0043429488248366,0.282007310724517,0.00422954615385069,"2021 İstanbul",0.00496568335083635,0.00679360747601194,0.00374965467920857,824
2021,"Mediterranean",21,"total",7,0,28,50,50,0.00565355795088957,0.291699456607972,0.00548096367692733,"2021 Mediterranean",0.00646459402259007,0.00867793758130547,0.00493843914192499,779
2021,"Northeast Anatolia",21,"total",7,0,28,10,10,0.00771082514610591,0.146942391111257,0.00677010917968219,"2021 Northeast Anatolia",0.00787266503529544,0.0104032377166832,0.00607820142106927,250
2021,"Southeast Anatolia",21,"total",7,0,28,109,109,0.00866293240024553,0.267077639653557,0.00851798567967777,"2021 Southeast Anatolia",0.00960160628812758,0.0124802809236987,0.00750186989713322,1697
2021,"WEST ANATOLIA",21,"total",7,0,28,29,29,0.00494968779782283,0.183273018512474,0.00443910361824952,"2021 WEST ANATOLIA",0.00522663858770836,0.00712605215467577,0.00395455183899747,486
2021,"WEST BLACK SEA",21,"total",7,0,28,9,9,0.00472736509425657,0.184330957380235,0.00425621282070739,"2021 WEST BLACK SEA",0.00499912067035055,0.00683632226726117,0.00377585692795714,220
2021,"WEST MARMARA",21,"total",7,0,28,9,9,0.0044001430749939,-0.0633428214780207,0.0032900138810492,"2021 WEST MARMARA",0.00374471955414076,0.00520680132422197,0.00280405480081677,156
2022,"Aegean",21,"total",7,0,28,40,40,0.00560805793683925,0.0858445322952771,0.00463430111000825,"2022 Aegean",0.00546601361466633,0.00742923428873758,0.00414330748607962,577
2022,"Central Anatolia",21,"total",7,0,28,15,15,0.00738522944111995,-0.0523284670303057,0.00544638530151345,"2022 Central Anatolia",0.00642502672206519,0.00862890400660184,0.00490671001507421,338
2022,"Central East Anatolia",21,"total",7,0,28,29,29.1070693205216,0.00732591301732711,0.186025319530622,0.00660991499730449,"2022 Central East Anatolia",0.00770441101313995,0.0101988953843544,0.00594098922766583,424.701882537504
2022,"East Black Sea",21,"total",7,0,28,11,11,0.00551032805914594,0.128626528981165,0.00471407674353956,"2022 East Black Sea",0.00556283041097411,0.00755140209809835,0.00421986307478064,125
2022,"East Marmara",21,"total",7,0,28,28,28.0423728813559,0.00401341472545646,0.340806701138134,0.00410428534729505,"2022 East Marmara",0.00480771607963862,0.00659132704652981,0.00362607895292442,392.542372881356
2022,"İstanbul",21,"total",7,0,28,32,32.1051499280971,0.00427035527537647,0.36404601615669,0.00441329228071371,"2022 İstanbul",0.00519471969852909,0.00708549967835691,0.00392944009890597,739.471763319207
2022,"Mediterranean",21,"total",7,0,28,49,49.043956043956,0.00567547758981034,0.347394937644564,0.00573511941982636,"2022 Mediterranean",0.00675239194338781,0.00903359987583929,0.00516974428889802,768.43956043956
2022,"Northeast Anatolia",21,"total",7,0,28,8,8,0.00602352315724243,0.417053504847593,0.00641485540705037,"2022 Northeast Anatolia",0.00749708046310092,0.00994646956611038,0.0057722705489679,173
2022,"Southeast Anatolia",21,"total",7,0,28,109,109.045888059295,0.00879830146072797,0.18487692417869,0.00810960048138293,"2022 Southeast Anatolia",0.00921394108429732,0.0120178047379895,0.00718063728903606,1598.97062510219
2022,"WEST ANATOLIA",21,"total",7,0,28,22,22.0836820083682,0.00467642293633682,0.309697218154067,0.00462075405133645,"2022 WEST ANATOLIA",0.00544951460332961,0.00740838940157749,0.00413027333881241,423.995815899582
2022,"WEST BLACK SEA",21,"total",7,0,28,15,15,0.00500034110604197,0.27294115903274,0.00479337586830009,"2022 WEST BLACK SEA",0.00565849225367038,0.00767186412190984,0.00429562294728953,208
2022,"WEST MARMARA",21,"total",7,0,28,9,9.08333333333333,0.00382650803437508,0.177544237393996,0.00350671471445212,"2022 WEST MARMARA",0.00403362323058997,0.00558746341700705,0.0030257630664331,131.5
2023,"Aegean",21,"total",7,0,28,36,36,0.00532732017055233,0.027617978786196,0.0042091166849003,"2023 Aegean",0.00494002126596092,0.00676080124854714,0.00372955580577477,528
2023,"Central Anatolia",21,"total",7,0,28,9,9,0.00656264984175656,0.0551810862744588,0.00528510809032694,"2023 Central Anatolia",0.00623915078053978,0.00839809902672202,0.004757892574376,288
2023,"Central East Anatolia",21,"total",7,0,28,43,43,0.00700847305936932,0.648060419109572,0.00890895560072188,"2023 Central East Anatolia",0.0099643321251574,0.0129115328660935,0.00780338949098727,400
2023,"East Black Sea",21,"total",7,0,28,6,6,0.00500462817447933,-0.0544998053073023,0.00371312470586597,"2023 East Black Sea",0.00430481496710169,0.00594168407236468,0.00323505638072197,116
2023,"East Marmara",21,"total",7,0,28,23,23,0.00409459689969264,0.381786376218559,0.00429926886693443,"2023 East Marmara",0.00505296659124932,0.00690503465298705,0.00381808426986141,368
2023,"İstanbul",21,"total",7,0,28,51,51,0.00461778891207463,0.275708407694771,0.00445554281292131,"2023 İstanbul",0.00524693515085995,0.0071518229928164,0.00397052697754296,756
2023,"Mediterranean",21,"total",7,0,28,53,53,0.00350054411163606,3.87508038310392,0.0243183214001002,"2023 Mediterranean",0.0204211573941947,0.0249887396607278,0.0167514692359944,760
2023,"Northeast Anatolia",21,"total",7,0,28,16,16,0.00636389588814015,0.19651735663475,0.00574397992626655,"2023 Northeast Anatolia",0.00676233048510804,0.00904585173662225,0.00517774799326575,180
2023,"Southeast Anatolia",21,"total",7,0,28,102,102,0.00714965598156579,1.50846791632351,0.0159467154184361,"2023 Southeast Anatolia",0.0154553502253473,0.0193163124358426,0.0124540531611328,1525
2023,"WEST ANATOLIA",21,"total",7,0,28,26,26,0.00555841830720584,0.174396038830777,0.00492777020170776,"2023 WEST ANATOLIA",0.0058193180110807,0.00787384405012019,0.00442324853701436,474
2023,"WEST BLACK SEA",21,"total",7,0,28,13,13,0.00590707885030036,-0.0739677884528913,0.00426410493489524,"2023 WEST BLACK SEA",0.00500900367672421,0.00684894067220988,0.003783604439474,231
2023,"WEST MARMARA",21,"total",7,0,28,9,9,0.00470048727568717,0.22648291463027,0.00436907296265841,"2023 WEST MARMARA",0.00513989179931129,0.00701577075737466,0.00388633704259694,156
2024,"Aegean",21,"total",7,0,28,20,20,0.00440887310711048,0.347133661997164,0.00449177237549394,"2024 Aegean",0.0052915766133454,0.0072084624728264,0.00400568297922599,440
2024,"Central Anatolia",21,"total",7,0,28,14,14,0.00682676187157291,0.00648272449261576,0.00528141165152929,"2024 Central Anatolia",0.00623486464194926,0.00839276776047428,0.0047544656359219,291
2024,"Central East Anatolia",21,"total",7,0,28,26,26,0.00729714965065726,0.314231886982193,0.00728492667099844,"2024 Central East Anatolia",0.00840157912410504,0.0110428247590882,0.0065111664631693,373
2024,"East Black Sea",21,"total",7,0,28,5,5,0.00329190048230465,0.831841419842935,0.00469740438769246,"2024 East Black Sea",0.00554264485870155,0.00752595213680052,0.00420389189796034,76
2024,"East Marmara",21,"total",7,0,28,26,26,0.00428925631955757,0.274714065215658,0.00416007880485918,"2024 East Marmara",0.00487826167426572,0.0066817619306255,0.00368122256930212,373
2024,"İstanbul",21,"total",7,0,28,36,36,0.00438621202804846,0.252004564190967,0.00417669958995254,"2024 İstanbul",0.00489921990301961,0.00670859781522346,0.00369761855688,666
2024,"Mediterranean",21,"total",7,0,28,48,48,0.00600805584077593,0.298963931322275,0.00586059705182517,"2024 Mediterranean",0.00689255132871392,0.0092062028952787,0.00528271416871038,697
2024,"Northeast Anatolia",21,"total",7,0,28,11,11,0.00658550460221472,0.258862405989186,0.00625033327468948,"2024 Northeast Anatolia",0.0073200564057854,0.0097303722311224,0.00562853833001465,178
2024,"Southeast Anatolia",21,"total",7,0,28,100,100,0.00834017147081845,0.391821313089677,0.00899186414173685,"2024 Southeast Anatolia",0.010040236215952,0.0130016059877098,0.00786659757530723,1411
2024,"WEST ANATOLIA",21,"total",7,0,28,28,28,0.00480719235400788,0.209339219649863,0.00440488141938307,"2024 WEST ANATOLIA",0.0051843051424997,0.00707226159412431,0.0039212495552039,399
2024,"WEST BLACK SEA",21,"total",7,0,28,17,17,0.00528602392198334,0.346574883866342,0.00533975285592636,"2024 WEST BLACK SEA",0.00630237707875825,0.00847669420168051,0.00480846908915735,218
2024,"WEST MARMARA",21,"total",7,0,28,10,10,0.00467711121630397,-0.00901059845083952,0.00362666307083245,"2024 WEST MARMARA",0.00419170033001353,0.0057942887395648,0.00314762310838058,161
