"year","level","age_d","sex","n_d","lower_age","upper_age","deaths","deaths-adj","qx","k","q28_5","reg_year","p.qx","p.qx_p","p.qx_m","deaths_28"
2014,"kutahya",21,"total",7,0,28,1,1,0.00775842409257522,-0.110500158042055,0.00544515107423018,"2014 kutahya",0.00642361257440562,0.00862715090597804,0.00490557633089471,52
2014,"malatya",21,"total",7,0,28,4,4,0.00831855811430395,0.133146421915327,0.00728384076413595,"2014 malatya",0.00840048181546854,0.0110415019832279,0.00651026573859516,98
2014,"manisa",21,"total",7,0,28,5,5,0.00634035701735032,0.064887633032835,0.00514433964268208,"2014 manisa",0.00607509487667311,0.00819373847965023,0.00462687596550346,123
2014,"mardin",21,"total",7,0,28,11,11,0.0117764576526227,-0.00534742898080075,0.0097983099113485,"2014 mardin",0.0107610426093114,0.0138542238030832,0.00846866992710082,241
2014,"mersin",21,"total",7,0,28,12,12,0.00948386425193883,-0.206335858257252,0.00621361029139157,"2014 mersin",0.00728026874295105,0.00968172791100233,0.00559627526427965,262
2014,"mugla",21,"total",7,0,28,4,4,0.00465639726598924,0.0913758880660439,0.00391021227628739,"2014 mugla",0.00456002106684056,0.00627247502659348,0.00343302533640466,53
2014,"mus",21,"total",7,0,28,7,7,0.0093958815124058,0.308740237158915,0.009693931793464,"2014 mus",0.0106694771504135,0.0137461775474322,0.00839200971164104,104
2014,"nevsehir",21,"total",7,0,28,0,0,0.0058083315003155,-0.279669563803397,0.00348063319279918,"2014 nevsehir",0.00399907557561699,0.00554212763680613,0.00299918199434129,23
2014,"nigde",21,"total",7,0,28,3,3,0.00704477933815243,0.200273079190751,0.00641025175883017,"2014 nigde",0.00749215403161978,0.00994046297247066,0.00576826652030118,39
2014,"ordu",21,"total",7,0,28,3,3,0.00510590044405266,0.529330683736227,0.00587264129637664,"2014 ordu",0.00690593904264065,0.00922266948890305,0.00529351561925959,48
2014,"osmaniye",21,"total",7,0,28,4,4,0.00732473781887285,0.0694823170131662,0.00600123237570485,"2014 osmaniye",0.00704816452530006,0.00939739270227504,0.00540838045654015,66
2014,"rize",21,"total",7,0,28,0,0,0.00570804444521536,0.0680333762046033,0.00464707024770604,"2014 rize",0.00548154971369452,0.00744885574287743,0.00415558415852976,23
2014,"sakarya",21,"total",7,0,28,3,3,0.00590651562958359,-0.134826323405427,0.00404146716702782,"2014 sakarya",0.00472793393234014,0.00648885327285128,0.00356380041235617,78
2014,"samsun",21,"total",7,0,28,7,7,0.00810434411120969,-0.445261384275402,0.00406181721000061,"2014 samsun",0.00475382061379318,0.00652212596103383,0.00358399780310792,136
2014,"sanliurfa",21,"total",7,0,28,41,41,0.0117827263860911,0.235303343807842,0.0121037957257702,"2014 sanliurfa",0.0126681345169465,0.0160895730033481,0.0100757868310805,681
2014,"siirt",21,"total",7,0,28,5,5,0.00885338410276344,0.764137559884757,0.0126944351094126,"2014 siirt",0.0131250987107741,0.0166214776869834,0.0104635393700752,75
2014,"sinop",21,"total",7,0,28,0,0,0.00790015881780302,-0.646959355486635,0.00310082972995738,"2014 sinop",0.00348916327694205,0.0048670209280654,0.00260904147532069,16
2014,"sirnak",21,"total",7,0,28,12,12,0.0112656373929945,0.394721377618478,0.0130091353877035,"2014 sirnak",0.0133639109867981,0.0168989580141384,0.0106665477562832,173
2014,"sivas",21,"total",7,0,28,2,2,0.00547855519222662,0.356402669692463,0.00557230149760628,"2014 sivas",0.00656863198038761,0.00880670677420015,0.00502195056478675,48
2014,"tekirdag",21,"total",7,0,28,5,5,0.00737161204131408,-0.357596648978665,0.00405168102921702,"2014 tekirdag",0.00474093161009617,0.00650556227472079,0.00357394030500619,85
2014,"tokat",21,"total",7,0,28,1,1,0.00746806064987705,0.252359130105635,0.00711860361793075,"2014 tokat",0.00823262203365904,0.0108389540660256,0.00637259729950988,52
2014,"trabzon",21,"total",7,0,28,4,4,0.00739253096315353,-0.296481870247,0.00432667102341227,"2014 trabzon",0.00508714454753403,0.00694860232472484,0.00384490814871728,65
2014,"tunceli",21,"total",7,0,28,0,0,0.00798809877684838,-0.151323817674031,0.00540882868227102,"2014 tunceli",0.00638193805247346,0.00857546802860965,0.00487217708965407,8
2014,"usak",21,"total",7,0,28,2,2,0.00611504378773849,-0.285081245725571,0.00363233102766881,"2014 usak",0.00419913694991464,0.0058039943015723,0.00315336536117583,24
